,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
400,2010-02-18,BadgerysCreek,15.5,25.3,nan,nan,nan,E,39.0,nan,SE,nan,20.0,nan,48.0,nan,1023.2,nan,nan,nan,24.5,nan,0.0,No
401,2010-02-19,BadgerysCreek,15.0,25.7,0.0,nan,nan,NE,26.0,SSW,NE,6.0,17.0,81.0,56.0,1025.0,1022.7,nan,nan,20.1,24.5,No,0.0,No
402,2010-02-20,BadgerysCreek,15.1,29.7,0.0,nan,nan,N,35.0,nan,NNE,0.0,19.0,79.0,45.0,1022.2,1017.6,nan,nan,19.9,28.6,No,0.0,No
403,2010-02-21,BadgerysCreek,16.2,33.7,0.0,nan,nan,NNW,24.0,SW,NNE,7.0,11.0,85.0,43.0,1018.3,1014.1,nan,nan,21.2,33.2,No,0.0,No
404,2010-02-23,BadgerysCreek,20.5,29.7,nan,nan,nan,SE,37.0,nan,ESE,nan,22.0,nan,59.0,nan,1015.7,nan,nan,nan,24.5,nan,0.0,No
405,2010-02-24,BadgerysCreek,18.3,24.9,0.0,nan,nan,E,31.0,SSW,ENE,9.0,15.0,67.0,60.0,1022.2,1021.2,nan,nan,19.5,23.9,No,0.0,No
406,2010-02-25,BadgerysCreek,14.6,25.3,0.0,nan,nan,E,35.0,SSW,nan,2.0,nan,70.0,52.0,1026.7,1026.1,nan,nan,20.6,24.3,No,0.0,No
407,2010-02-26,BadgerysCreek,13.2,25.8,0.0,nan,nan,NE,30.0,SW,N,15.0,15.0,72.0,61.0,1027.5,1024.7,nan,nan,19.1,23.6,No,0.0,No
408,2010-02-28,BadgerysCreek,17.4,28.9,nan,nan,nan,SSW,50.0,nan,SSW,nan,22.0,nan,78.0,nan,1015.5,nan,nan,nan,21.5,nan,12.8,Yes
409,2010-03-01,BadgerysCreek,16.8,19.5,12.8,nan,nan,S,37.0,SW,S,19.0,19.0,70.0,78.0,1019.8,1019.6,nan,nan,17.2,18.5,Yes,1.8,Yes
410,2010-03-02,BadgerysCreek,14.2,21.4,1.8,nan,nan,SE,31.0,SSW,ESE,15.0,20.0,73.0,53.0,1020.1,1018.6,nan,nan,16.5,20.8,Yes,0.0,No
411,2010-03-03,BadgerysCreek,13.0,24.5,0.0,nan,nan,ENE,28.0,S,ESE,11.0,17.0,66.0,53.0,1019.9,1018.1,nan,nan,19.2,24.2,No,0.0,No
412,2010-03-04,BadgerysCreek,14.1,25.7,0.0,nan,nan,NE,33.0,WSW,ENE,9.0,22.0,84.0,63.0,1017.1,1013.7,nan,nan,18.2,25.0,No,0.0,No
413,2010-03-05,BadgerysCreek,17.5,24.1,0.0,nan,nan,NE,20.0,ENE,nan,9.0,nan,80.0,nan,1012.4,nan,nan,nan,21.9,nan,No,11.2,Yes
414,2010-03-06,BadgerysCreek,19.6,30.3,11.2,nan,nan,NE,28.0,N,NNE,9.0,7.0,93.0,58.0,1012.3,1010.5,nan,nan,21.1,29.1,Yes,0.0,No
415,2010-03-07,BadgerysCreek,20.5,28.0,0.0,nan,nan,N,48.0,ESE,NNE,11.0,30.0,85.0,69.0,1014.3,1011.6,nan,nan,22.8,25.9,No,0.0,No
416,2010-03-10,BadgerysCreek,14.1,21.0,nan,nan,nan,S,31.0,SW,nan,17.0,nan,66.0,nan,1021.8,nan,nan,nan,18.9,nan,nan,0.0,No
417,2010-03-11,BadgerysCreek,14.0,23.6,0.0,nan,nan,SE,35.0,SSW,SE,19.0,19.0,62.0,48.0,1032.2,1031.9,nan,nan,18.0,21.6,No,0.0,No
418,2010-03-12,BadgerysCreek,14.5,24.3,0.0,nan,nan,ENE,35.0,SSE,ESE,13.0,17.0,66.0,50.0,1036.2,1034.9,nan,nan,19.2,23.9,No,0.0,No
419,2010-03-13,BadgerysCreek,13.2,23.1,0.0,nan,nan,SSE,35.0,SW,S,15.0,17.0,72.0,53.0,1035.4,1033.2,nan,nan,19.2,22.8,No,1.6,Yes
420,2010-03-14,BadgerysCreek,15.0,25.6,1.6,nan,nan,E,28.0,SW,ENE,11.0,13.0,78.0,44.0,1031.2,1027.7,nan,nan,19.2,24.8,Yes,0.0,No
421,2010-03-15,BadgerysCreek,14.8,27.3,0.0,nan,nan,E,28.0,SW,NNE,7.0,13.0,81.0,50.0,1026.4,1022.1,nan,nan,18.3,26.5,No,0.0,No
422,2010-03-16,BadgerysCreek,12.6,28.2,0.0,nan,nan,ENE,28.0,SW,NE,7.0,11.0,88.0,37.0,1024.0,1022.2,nan,nan,17.7,27.5,No,0.0,No
423,2010-03-17,BadgerysCreek,10.0,28.8,0.0,nan,nan,E,22.0,SW,SE,7.0,7.0,89.0,33.0,1026.5,1024.3,nan,nan,15.1,27.7,No,0.0,No
424,2010-03-18,BadgerysCreek,10.7,29.5,0.0,nan,nan,E,30.0,SW,ENE,4.0,6.0,87.0,43.0,1027.1,1023.6,nan,nan,15.9,28.0,No,0.0,No
425,2010-03-20,BadgerysCreek,14.2,33.6,nan,nan,nan,ENE,30.0,nan,ENE,nan,11.0,nan,30.0,1021.6,1018.9,nan,nan,nan,32.9,nan,0.0,No
426,2010-03-21,BadgerysCreek,15.7,35.1,0.0,nan,nan,SSE,44.0,nan,WNW,0.0,19.0,80.0,27.0,1018.4,1014.4,nan,nan,20.7,34.8,No,0.0,No
427,2010-03-22,BadgerysCreek,17.9,26.7,0.0,nan,nan,ENE,31.0,E,SE,7.0,6.0,69.0,47.0,1020.8,1018.3,nan,nan,21.0,26.5,No,0.0,No
428,2010-03-23,BadgerysCreek,14.3,30.7,0.0,nan,nan,nan,nan,SW,nan,7.0,nan,83.0,nan,1020.7,nan,nan,nan,18.8,nan,No,0.0,No
429,2010-03-24,BadgerysCreek,14.2,26.9,0.0,nan,nan,ENE,31.0,WSW,E,13.0,19.0,80.0,58.0,1022.2,1020.5,nan,nan,19.2,25.9,No,0.0,No
430,2010-03-25,BadgerysCreek,16.2,29.0,0.0,nan,nan,NE,31.0,nan,NE,0.0,17.0,78.0,50.0,1023.8,1019.1,nan,nan,19.9,27.4,No,0.0,No
431,2010-03-26,BadgerysCreek,15.0,35.1,0.0,nan,nan,NW,31.0,NNW,NNW,6.0,15.0,88.0,31.0,1019.7,1015.2,nan,nan,19.1,33.1,No,0.0,No
432,2010-03-27,BadgerysCreek,19.1,29.7,0.0,nan,nan,SW,28.0,SW,SE,15.0,13.0,69.0,54.0,1020.5,1018.0,nan,nan,22.2,28.7,No,0.0,No
433,2010-03-28,BadgerysCreek,17.2,31.8,0.0,nan,nan,ENE,26.0,nan,NNE,0.0,15.0,83.0,49.0,1019.7,1014.3,nan,nan,22.0,30.2,No,0.8,No
434,2010-03-29,BadgerysCreek,19.1,24.3,0.8,nan,nan,nan,nan,nan,nan,0.0,nan,91.0,nan,1017.5,nan,nan,nan,21.2,nan,No,7.0,Yes
435,2010-03-30,BadgerysCreek,nan,21.3,7.0,nan,nan,SW,22.0,nan,WSW,0.0,7.0,97.0,88.0,1020.2,1019.1,nan,nan,18.7,20.7,Yes,21.0,Yes
436,2010-03-31,BadgerysCreek,16.6,22.6,21.0,nan,nan,S,39.0,SW,SSW,15.0,22.0,89.0,66.0,1020.8,1018.5,nan,nan,18.2,21.0,Yes,0.0,No
437,2010-04-01,BadgerysCreek,14.1,27.1,0.0,nan,nan,WSW,30.0,SW,NW,17.0,9.0,67.0,38.0,1019.1,1016.3,nan,nan,18.3,25.6,No,0.2,No
438,2010-04-02,BadgerysCreek,13.0,24.8,0.2,nan,nan,ESE,28.0,SW,E,11.0,13.0,79.0,47.0,1020.6,1018.3,nan,nan,18.2,24.0,No,0.0,No
439,2010-04-03,BadgerysCreek,12.4,24.2,0.0,nan,nan,SE,39.0,SW,ENE,13.0,9.0,79.0,51.0,1022.2,1019.6,nan,nan,16.4,23.4,No,0.4,No
440,2010-04-04,BadgerysCreek,11.9,22.7,0.4,nan,nan,ESE,37.0,SW,SE,17.0,26.0,79.0,64.0,1023.2,1021.1,nan,nan,16.5,19.0,No,0.2,No
441,2010-04-05,BadgerysCreek,12.6,21.8,0.2,nan,nan,ESE,22.0,SW,ESE,2.0,15.0,65.0,63.0,1021.7,1019.1,nan,nan,20.3,20.7,No,0.0,No
442,2010-04-06,BadgerysCreek,14.1,23.8,0.0,nan,nan,NNE,26.0,WSW,NNW,7.0,6.0,77.0,64.0,1021.0,1017.7,nan,nan,18.9,22.1,No,9.8,Yes
443,2010-04-07,BadgerysCreek,17.0,24.4,9.8,nan,nan,N,24.0,N,N,9.0,17.0,99.0,72.0,1017.1,1012.3,nan,nan,17.6,23.3,Yes,1.6,Yes
444,2010-04-08,BadgerysCreek,17.5,27.3,1.6,nan,nan,W,52.0,SW,WSW,19.0,26.0,61.0,39.0,1013.4,1012.3,nan,nan,23.2,26.3,Yes,0.0,No
445,2010-04-09,BadgerysCreek,11.9,25.2,0.0,nan,nan,SE,30.0,WSW,ESE,17.0,20.0,64.0,55.0,1015.6,1010.9,nan,nan,19.9,23.6,No,0.0,No
446,2010-04-10,BadgerysCreek,12.8,26.7,0.0,nan,nan,NNE,22.0,nan,NNE,0.0,15.0,83.0,49.0,1011.1,1007.8,nan,nan,17.9,25.9,No,0.0,No
447,2010-04-11,BadgerysCreek,14.2,27.8,0.0,nan,nan,SW,44.0,NNE,WNW,11.0,24.0,76.0,34.0,1008.3,1006.7,nan,nan,20.9,26.6,No,0.0,No
448,2010-04-12,BadgerysCreek,10.2,23.6,0.0,nan,nan,SW,44.0,WSW,SW,22.0,30.0,39.0,24.0,1015.0,1012.0,nan,nan,16.7,22.9,No,0.0,No
449,2010-04-13,BadgerysCreek,6.1,23.0,0.0,nan,nan,E,26.0,SW,E,15.0,11.0,54.0,46.0,1022.4,1020.1,nan,nan,17.0,21.8,No,0.0,No
450,2010-04-14,BadgerysCreek,6.1,25.1,0.0,nan,nan,NNE,20.0,SW,N,7.0,11.0,83.0,39.0,1023.5,1019.1,nan,nan,14.7,24.3,No,0.0,No
451,2010-04-15,BadgerysCreek,9.9,25.4,0.0,nan,nan,E,30.0,SW,SE,11.0,9.0,71.0,41.0,1022.6,1020.3,nan,nan,17.3,24.5,No,0.0,No
452,2010-04-16,BadgerysCreek,12.6,23.6,0.0,nan,nan,WSW,50.0,SW,E,9.0,11.0,81.0,57.0,1027.5,1025.3,nan,nan,17.5,22.4,No,0.0,No
453,2010-04-17,BadgerysCreek,12.5,26.4,0.0,nan,nan,E,28.0,WSW,ESE,4.0,17.0,78.0,59.0,1028.6,1025.9,nan,nan,19.7,23.8,No,0.0,No
454,2010-04-18,BadgerysCreek,12.5,26.1,0.0,nan,nan,ENE,24.0,WSW,NE,7.0,9.0,83.0,52.0,1027.9,1024.2,nan,nan,19.4,24.7,No,0.0,No
455,2010-04-19,BadgerysCreek,14.1,26.0,0.0,nan,nan,nan,nan,S,N,6.0,7.0,80.0,58.0,1026.7,1023.5,nan,nan,21.0,24.3,No,0.0,No
456,2010-04-20,BadgerysCreek,13.0,26.6,0.0,nan,nan,ESE,26.0,SW,N,4.0,7.0,87.0,47.0,1025.9,1021.5,nan,nan,19.1,26.2,No,0.2,No
457,2010-04-21,BadgerysCreek,11.2,27.5,0.2,nan,nan,NNE,26.0,WSW,NE,4.0,7.0,87.0,40.0,1023.7,1020.0,nan,nan,17.8,26.8,No,0.0,No
458,2010-04-22,BadgerysCreek,11.1,29.7,0.0,nan,nan,NE,20.0,SW,NNW,6.0,7.0,78.0,31.0,1023.2,1019.1,nan,nan,18.8,29.3,No,0.2,No
459,2010-04-24,BadgerysCreek,13.9,27.7,nan,nan,nan,SSW,41.0,nan,SW,nan,26.0,71.0,60.0,1015.0,1010.7,nan,nan,19.5,23.5,nan,2.0,Yes
460,2010-04-25,BadgerysCreek,15.7,23.7,2.0,nan,nan,SSE,39.0,WNW,nan,13.0,nan,82.0,nan,1013.9,nan,nan,nan,16.4,nan,Yes,0.0,No
461,2010-04-26,BadgerysCreek,7.1,23.0,0.0,nan,nan,SW,31.0,SW,WSW,17.0,4.0,52.0,33.0,1024.8,1022.3,nan,nan,16.5,22.3,No,0.0,No
462,2010-04-27,BadgerysCreek,4.2,18.4,0.0,nan,nan,N,19.0,NNE,WNW,7.0,6.0,96.0,54.0,1020.7,1018.1,nan,nan,11.2,17.6,No,0.0,No
463,2010-04-28,BadgerysCreek,4.5,24.8,0.0,nan,nan,W,35.0,NNE,WSW,4.0,22.0,68.0,32.0,1021.5,1016.9,nan,nan,14.4,24.0,No,0.0,No
464,2010-04-29,BadgerysCreek,5.7,24.7,0.0,nan,nan,WNW,33.0,WSW,W,11.0,24.0,52.0,34.0,1020.6,1017.4,nan,nan,17.5,23.8,No,0.0,No
465,2010-05-03,BadgerysCreek,nan,24.0,nan,nan,nan,ENE,24.0,nan,E,nan,15.0,nan,64.0,nan,1024.5,nan,nan,nan,21.9,nan,0.0,No
466,2010-05-04,BadgerysCreek,11.4,25.5,0.0,nan,nan,NNE,33.0,nan,N,0.0,15.0,100.0,56.0,1022.0,1016.1,nan,nan,15.3,23.9,No,0.4,No
467,2010-05-07,BadgerysCreek,4.4,22.9,nan,nan,nan,WSW,28.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,No
468,2010-05-09,BadgerysCreek,5.7,24.6,nan,nan,nan,NNE,24.0,nan,NNE,nan,15.0,nan,32.0,nan,1018.3,nan,nan,nan,24.0,nan,0.0,No
469,2010-05-10,BadgerysCreek,7.0,24.6,0.0,nan,nan,N,24.0,SW,NNE,4.0,9.0,83.0,35.0,1020.9,1015.7,nan,nan,14.6,24.3,No,0.0,No
470,2010-05-11,BadgerysCreek,3.7,25.5,0.0,nan,nan,SW,52.0,nan,W,0.0,28.0,83.0,21.0,1012.9,1009.5,nan,nan,12.6,23.9,No,0.0,No
471,2010-05-12,BadgerysCreek,6.1,19.2,0.0,nan,nan,W,46.0,SW,S,24.0,19.0,35.0,25.0,1018.8,1017.1,nan,nan,13.0,18.4,No,0.0,No
472,2010-05-13,BadgerysCreek,2.0,21.6,0.0,nan,nan,SW,43.0,N,SW,2.0,19.0,50.0,35.0,1019.4,1016.2,nan,nan,13.6,19.7,No,0.0,No
473,2010-05-14,BadgerysCreek,4.0,20.3,0.0,nan,nan,SSW,37.0,WSW,SW,13.0,19.0,69.0,35.0,1019.3,1015.5,nan,nan,12.5,19.4,No,0.0,No
474,2010-05-16,BadgerysCreek,4.2,22.4,nan,nan,nan,NNW,20.0,nan,NNW,nan,13.0,nan,39.0,nan,1018.8,nan,nan,nan,21.4,nan,0.0,No
475,2010-05-17,BadgerysCreek,8.8,17.3,0.0,nan,nan,SW,15.0,SW,nan,6.0,0.0,99.0,67.0,1020.3,1017.3,nan,nan,11.7,17.0,No,0.0,No
476,2010-05-19,BadgerysCreek,9.1,20.8,nan,nan,nan,ESE,28.0,SW,E,17.0,13.0,70.0,56.0,1022.7,1020.7,nan,nan,14.7,19.1,nan,0.4,No
477,2010-05-20,BadgerysCreek,3.9,20.1,0.4,nan,nan,NNE,17.0,SW,N,9.0,9.0,93.0,55.0,1023.6,1020.1,nan,nan,11.9,19.4,No,0.0,No
478,2010-05-21,BadgerysCreek,7.6,20.9,0.0,nan,nan,SE,28.0,SW,SE,11.0,17.0,87.0,67.0,1021.2,1018.5,nan,nan,13.2,16.6,No,0.2,No
479,2010-05-22,BadgerysCreek,8.8,19.4,0.2,nan,nan,SW,35.0,SW,SE,19.0,13.0,71.0,50.0,1022.2,1020.2,nan,nan,13.1,17.1,No,0.0,No
480,2010-05-23,BadgerysCreek,5.8,18.6,0.0,nan,nan,WSW,22.0,SW,E,15.0,9.0,71.0,63.0,1024.0,1021.1,nan,nan,12.4,16.2,No,0.0,No
481,2010-05-24,BadgerysCreek,5.4,19.9,0.0,nan,nan,NNE,22.0,nan,N,0.0,15.0,100.0,60.0,1020.2,1016.0,nan,nan,11.2,18.0,No,3.6,Yes
482,2010-05-26,BadgerysCreek,10.3,14.9,nan,nan,nan,SW,35.0,nan,SSW,nan,9.0,nan,100.0,nan,1006.6,nan,nan,nan,14.0,nan,42.0,Yes
483,2010-05-27,BadgerysCreek,11.4,18.6,42.0,nan,nan,SSW,30.0,S,SSW,15.0,13.0,80.0,86.0,1019.2,1018.7,nan,nan,14.4,15.3,Yes,1.0,No
484,2010-05-29,BadgerysCreek,11.9,16.4,nan,nan,nan,NNE,28.0,nan,NNE,nan,11.0,99.0,86.0,1010.0,1004.8,nan,nan,13.6,15.9,nan,6.2,Yes
485,2010-05-30,BadgerysCreek,8.3,19.7,6.2,nan,nan,NNE,20.0,N,ESE,7.0,4.0,82.0,50.0,1003.6,1002.7,nan,nan,13.0,18.9,Yes,7.6,Yes
486,2010-05-31,BadgerysCreek,10.7,17.8,7.6,nan,nan,SSW,46.0,SW,SSW,24.0,22.0,97.0,94.0,1010.3,1012.1,nan,nan,14.3,14.9,Yes,5.0,Yes
487,2010-06-01,BadgerysCreek,10.7,18.8,5.0,nan,nan,SW,26.0,SW,S,17.0,11.0,76.0,51.0,1020.0,1018.3,nan,nan,15.3,18.4,Yes,0.0,No
488,2010-06-02,BadgerysCreek,7.5,19.9,0.0,nan,nan,S,20.0,WSW,SSE,7.0,11.0,92.0,60.0,1021.5,1020.0,nan,nan,11.8,17.6,No,12.4,Yes
489,2010-06-03,BadgerysCreek,10.7,19.1,12.4,nan,nan,S,37.0,SSW,SW,22.0,22.0,87.0,92.0,1023.8,1021.5,nan,nan,14.7,15.6,Yes,36.0,Yes
490,2010-06-04,BadgerysCreek,13.4,16.9,36.0,nan,nan,S,41.0,SW,SE,19.0,9.0,89.0,94.0,1019.8,1017.3,nan,nan,15.1,15.1,Yes,5.2,Yes
491,2010-06-05,BadgerysCreek,11.5,20.4,5.2,nan,nan,SSW,31.0,SW,WSW,22.0,20.0,69.0,48.0,1015.1,1012.2,nan,nan,15.1,19.0,Yes,0.0,No
492,2010-06-06,BadgerysCreek,7.0,18.1,0.0,nan,nan,S,48.0,SW,SSW,17.0,19.0,63.0,53.0,1015.7,1016.8,nan,nan,12.8,16.4,No,0.0,No
493,2010-06-07,BadgerysCreek,6.9,17.3,0.0,nan,nan,SW,31.0,SW,SSE,19.0,15.0,59.0,58.0,1024.8,1023.5,nan,nan,11.9,15.7,No,0.0,No
494,2010-06-08,BadgerysCreek,4.8,17.6,0.0,nan,nan,ENE,22.0,WSW,NE,7.0,9.0,99.0,57.0,1023.9,1018.8,nan,nan,8.9,16.0,No,0.0,No
495,2010-06-09,BadgerysCreek,2.3,16.2,0.0,nan,nan,W,54.0,nan,W,0.0,26.0,99.0,44.0,1012.5,1009.2,nan,nan,7.2,13.7,No,0.0,No
496,2010-06-10,BadgerysCreek,7.2,15.5,0.0,nan,nan,W,50.0,WSW,SW,20.0,22.0,51.0,35.0,1018.4,1018.3,nan,nan,11.9,15.0,No,0.0,No
497,2010-06-11,BadgerysCreek,-0.1,17.0,0.0,nan,nan,SW,35.0,N,WSW,4.0,24.0,83.0,44.0,1020.3,1016.7,nan,nan,7.0,15.6,No,0.0,No
498,2010-06-12,BadgerysCreek,1.9,16.2,0.0,nan,nan,SSW,31.0,WSW,S,7.0,17.0,85.0,39.0,1022.6,1022.0,nan,nan,8.6,15.1,No,0.0,No
499,2010-06-13,BadgerysCreek,3.2,17.5,0.0,nan,nan,SW,28.0,WSW,WSW,20.0,4.0,68.0,39.0,1030.1,1029.2,nan,nan,9.3,17.0,No,0.0,No
500,2010-06-14,BadgerysCreek,3.6,18.0,0.0,nan,nan,WSW,17.0,nan,NNE,0.0,6.0,77.0,46.0,1035.1,1032.3,nan,nan,9.2,17.5,No,0.0,No
501,2010-06-15,BadgerysCreek,3.2,18.3,0.0,nan,nan,N,22.0,nan,N,0.0,11.0,99.0,52.0,1033.1,1029.1,nan,nan,8.2,17.8,No,0.2,No
502,2010-06-16,BadgerysCreek,2.7,18.8,0.2,nan,nan,N,24.0,nan,N,0.0,7.0,100.0,56.0,1029.2,1024.1,nan,nan,8.9,17.5,No,0.0,No
503,2010-06-17,BadgerysCreek,7.0,19.0,0.0,nan,nan,NW,59.0,N,NW,15.0,19.0,82.0,56.0,1015.4,1010.5,nan,nan,11.6,18.4,No,0.0,No
504,2010-06-18,BadgerysCreek,2.7,18.2,0.0,nan,nan,W,33.0,nan,NNW,0.0,2.0,76.0,40.0,1017.5,1015.7,nan,nan,8.9,18.0,No,0.0,No
505,2010-06-19,BadgerysCreek,1.4,18.9,0.0,nan,nan,W,54.0,NNE,WSW,7.0,20.0,80.0,46.0,1019.2,1018.4,nan,nan,7.6,18.3,No,0.0,No
506,2010-06-20,BadgerysCreek,2.1,19.3,0.0,nan,nan,WSW,35.0,nan,SW,0.0,9.0,89.0,42.0,1025.7,1024.1,nan,nan,9.8,19.0,No,0.0,No
507,2010-06-22,BadgerysCreek,10.8,16.5,nan,nan,nan,S,31.0,SSW,SSE,13.0,20.0,80.0,68.0,1037.6,1036.2,nan,nan,13.6,15.2,nan,0.0,No
508,2010-06-23,BadgerysCreek,8.4,15.2,0.0,nan,nan,WSW,19.0,NE,SSW,6.0,9.0,91.0,98.0,1038.0,1034.9,nan,nan,11.1,13.0,No,3.6,Yes
509,2010-06-24,BadgerysCreek,8.6,17.8,3.6,nan,nan,NNE,26.0,nan,NNE,0.0,15.0,100.0,56.0,1032.0,1027.3,nan,nan,10.4,17.6,Yes,0.0,No
510,2010-06-25,BadgerysCreek,7.9,18.1,0.0,nan,nan,N,30.0,nan,N,0.0,9.0,100.0,72.0,1025.6,1020.8,nan,nan,9.8,16.7,No,0.4,No
511,2010-06-26,BadgerysCreek,9.8,19.2,0.4,nan,nan,NNE,35.0,NNW,SSW,11.0,20.0,89.0,45.0,1017.7,1017.0,nan,nan,12.8,18.3,No,0.0,No
512,2010-06-27,BadgerysCreek,2.0,15.9,0.0,nan,nan,WSW,28.0,SW,W,17.0,15.0,70.0,39.0,1021.3,1019.3,nan,nan,9.3,15.2,No,0.2,No
513,2010-06-28,BadgerysCreek,1.5,15.5,0.2,nan,nan,WSW,19.0,nan,nan,0.0,0.0,69.0,39.0,1021.4,1018.0,nan,nan,8.3,15.0,No,0.0,No
514,2010-06-30,BadgerysCreek,-3.0,16.1,nan,nan,nan,WNW,22.0,nan,nan,0.0,0.0,84.0,39.0,1021.0,1018.8,nan,nan,4.3,14.8,nan,0.2,No
515,2010-07-01,BadgerysCreek,-1.0,16.4,0.2,nan,nan,WNW,19.0,nan,S,0.0,6.0,83.0,44.0,1025.2,1023.1,nan,nan,6.5,15.5,No,0.0,No
516,2010-07-02,BadgerysCreek,2.2,12.1,0.0,nan,nan,W,15.0,nan,nan,0.0,0.0,95.0,72.0,1027.2,1023.9,nan,nan,6.5,12.0,No,1.6,Yes
517,2010-07-03,BadgerysCreek,3.7,15.6,1.6,nan,nan,SW,43.0,WSW,S,26.0,17.0,68.0,39.0,1026.4,1026.6,nan,nan,9.9,14.5,Yes,0.0,No
518,2010-07-04,BadgerysCreek,4.3,18.0,0.0,nan,nan,SW,28.0,SW,W,19.0,7.0,65.0,44.0,1030.2,1027.3,nan,nan,10.0,17.2,No,0.0,No
519,2010-07-05,BadgerysCreek,4.9,14.5,0.0,nan,nan,WSW,20.0,SSW,nan,9.0,0.0,80.0,67.0,1027.6,1024.3,nan,nan,9.4,13.7,No,1.6,Yes
520,2010-07-06,BadgerysCreek,9.0,16.7,1.6,nan,nan,SW,35.0,WNW,SW,6.0,17.0,100.0,57.0,1017.5,1015.8,nan,nan,11.2,15.5,Yes,1.0,No
521,2010-07-07,BadgerysCreek,8.0,17.5,1.0,nan,nan,WSW,30.0,WSW,S,20.0,19.0,71.0,56.0,1024.7,1023.1,nan,nan,11.2,16.2,No,0.0,No
522,2010-07-08,BadgerysCreek,5.6,16.4,0.0,nan,nan,SW,48.0,SW,SSE,20.0,17.0,70.0,64.0,1027.8,1026.0,nan,nan,11.3,15.0,No,1.6,Yes
523,2010-07-09,BadgerysCreek,6.9,17.5,1.6,nan,nan,ESE,28.0,SW,SE,9.0,11.0,91.0,65.0,1030.0,1028.1,nan,nan,10.9,16.0,Yes,0.0,No
524,2010-07-11,BadgerysCreek,8.9,15.2,nan,nan,nan,SW,17.0,NNW,SW,7.0,6.0,100.0,98.0,1022.1,1020.1,nan,nan,11.5,14.5,nan,0.6,No
525,2010-07-12,BadgerysCreek,4.7,18.2,0.6,nan,nan,SSW,22.0,SW,nan,6.0,0.0,100.0,46.0,1023.9,1021.3,nan,nan,9.6,16.9,No,0.0,No
526,2010-07-13,BadgerysCreek,8.4,16.9,0.0,nan,nan,NNE,26.0,nan,N,0.0,15.0,99.0,87.0,1020.8,1015.2,nan,nan,11.7,15.4,No,0.6,No
527,2010-07-14,BadgerysCreek,11.6,17.3,0.6,nan,nan,W,57.0,NW,WNW,19.0,30.0,53.0,38.0,1009.5,1009.4,nan,nan,13.7,15.9,No,0.0,No
528,2010-07-15,BadgerysCreek,6.4,16.6,0.0,nan,nan,WSW,50.0,WSW,WSW,20.0,24.0,51.0,42.0,1016.1,1018.0,nan,nan,12.1,15.7,No,0.0,No
529,2010-07-16,BadgerysCreek,2.3,16.7,0.0,nan,nan,SW,37.0,WSW,WSW,20.0,11.0,62.0,48.0,1026.4,1024.3,nan,nan,10.3,15.2,No,0.0,No
530,2010-07-17,BadgerysCreek,1.3,17.5,0.0,nan,nan,NNE,22.0,SW,NNE,9.0,13.0,83.0,45.0,1028.6,1024.6,nan,nan,8.2,16.6,No,0.0,No
531,2010-07-18,BadgerysCreek,-0.6,18.0,0.0,nan,nan,N,19.0,nan,NNE,0.0,13.0,97.0,42.0,1022.8,1017.8,nan,nan,6.3,17.7,No,0.0,No
532,2010-07-19,BadgerysCreek,3.8,15.7,0.0,nan,nan,SSE,17.0,nan,SSE,0.0,9.0,98.0,63.0,1018.4,1016.4,nan,nan,7.1,13.2,No,0.6,No
533,2010-07-20,BadgerysCreek,4.4,16.5,0.6,nan,nan,SW,30.0,SW,SE,20.0,19.0,61.0,32.0,1023.2,1021.5,nan,nan,10.8,15.6,No,0.2,No
534,2010-07-21,BadgerysCreek,5.2,16.6,0.2,nan,nan,SSW,28.0,SSW,WSW,15.0,15.0,65.0,41.0,1027.3,1025.0,nan,nan,10.0,15.9,No,0.0,No
535,2010-07-22,BadgerysCreek,2.9,17.1,0.0,nan,nan,SW,37.0,WSW,SSE,20.0,11.0,60.0,47.0,1029.2,1028.4,nan,nan,10.4,15.8,No,0.0,No
536,2010-07-23,BadgerysCreek,4.7,18.1,0.0,nan,nan,S,30.0,SW,nan,15.0,nan,68.0,nan,1033.0,nan,nan,nan,11.5,nan,No,0.0,No
537,2010-07-24,BadgerysCreek,4.6,18.7,0.0,nan,nan,E,22.0,SW,E,11.0,6.0,86.0,46.0,1031.0,1027.5,nan,nan,10.9,17.2,No,3.4,Yes
538,2010-07-25,BadgerysCreek,8.4,17.1,3.4,nan,nan,WSW,39.0,SW,E,13.0,15.0,99.0,64.0,1030.5,1027.9,nan,nan,11.6,15.7,Yes,24.8,Yes
539,2010-07-26,BadgerysCreek,7.0,17.0,24.8,nan,nan,ENE,46.0,SW,E,15.0,7.0,93.0,67.0,1034.5,1033.2,nan,nan,9.4,15.0,Yes,0.0,No
540,2010-07-27,BadgerysCreek,7.2,16.8,0.0,nan,nan,SW,17.0,nan,NE,0.0,2.0,94.0,59.0,1036.1,1032.7,nan,nan,10.8,15.8,No,2.0,Yes
541,2010-07-28,BadgerysCreek,10.0,12.6,2.0,nan,nan,SE,15.0,nan,nan,0.0,nan,100.0,100.0,1030.3,1025.0,nan,nan,10.4,12.3,Yes,21.0,Yes
