,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
392,2014-04-02,Nhil,18.0,24.7,1.2,nan,nan,WNW,43.0,SSW,SSE,19.0,20.0,86.0,49.0,1013.2,1013.1,nan,nan,18.5,23.5,Yes,0.0,No
393,2014-04-03,Nhil,10.4,21.5,0.0,nan,nan,SSE,44.0,SSW,SSW,17.0,20.0,70.0,40.0,1021.0,1019.8,nan,nan,12.5,20.5,No,0.0,No
394,2014-04-04,Nhil,8.4,22.5,0.0,nan,nan,SSE,37.0,S,SSW,13.0,15.0,81.0,33.0,1022.1,1019.0,nan,nan,10.4,20.3,No,0.0,No
395,2014-04-05,Nhil,5.2,23.5,0.0,nan,nan,SSW,35.0,S,SSW,20.0,19.0,93.0,40.0,1022.6,1020.5,nan,nan,10.1,21.8,No,0.0,No
396,2014-04-06,Nhil,10.0,25.9,0.0,nan,nan,SSW,24.0,SE,NE,9.0,11.0,92.0,24.0,1023.5,1019.9,nan,nan,13.4,24.9,No,0.0,No
397,2014-04-07,Nhil,11.8,26.6,0.0,nan,nan,NNE,39.0,NE,NNE,20.0,17.0,59.0,37.0,1021.0,1017.0,nan,nan,18.9,25.4,No,0.4,No
398,2014-04-08,Nhil,17.0,18.7,0.4,nan,nan,NE,24.0,NE,ENE,15.0,13.0,82.0,88.0,1017.7,1016.5,nan,nan,17.2,18.2,No,11.2,Yes
399,2014-04-09,Nhil,16.7,18.7,11.2,nan,nan,E,19.0,ENE,E,13.0,11.0,92.0,90.0,1017.4,1014.7,nan,nan,17.1,18.6,Yes,12.0,Yes
400,2014-04-10,Nhil,16.7,20.4,12.0,nan,nan,S,37.0,ESE,SSE,19.0,15.0,93.0,81.0,1011.7,1008.9,nan,nan,16.9,19.8,Yes,0.0,No
401,2014-04-11,Nhil,15.2,19.9,0.0,nan,nan,S,46.0,S,S,26.0,30.0,83.0,59.0,1015.1,1015.1,nan,nan,15.7,18.9,No,0.0,No
402,2014-04-12,Nhil,8.6,23.3,0.0,nan,nan,SW,33.0,S,S,20.0,19.0,83.0,49.0,1019.3,1017.2,nan,nan,14.6,21.6,No,0.0,No
403,2014-04-13,Nhil,9.5,21.8,0.0,nan,nan,SSE,26.0,SSW,S,11.0,13.0,94.0,61.0,1020.7,1019.1,nan,nan,11.8,19.9,No,0.2,No
404,2014-04-14,Nhil,6.8,22.1,0.2,nan,nan,ESE,39.0,SSE,SSE,22.0,24.0,77.0,36.0,1023.4,1020.7,nan,nan,12.8,21.4,No,0.0,No
405,2014-04-15,Nhil,7.7,22.0,0.0,nan,nan,SE,28.0,SSE,SSE,13.0,17.0,92.0,38.0,1024.1,1020.8,nan,nan,11.3,21.4,No,0.0,No
406,2014-04-16,Nhil,9.9,23.4,0.0,nan,nan,W,28.0,NE,WNW,9.0,13.0,77.0,35.0,1021.3,1018.1,nan,nan,14.1,22.0,No,0.0,No
407,2014-04-17,Nhil,7.4,23.2,0.0,nan,nan,WSW,41.0,nan,WNW,0.0,20.0,87.0,42.0,1021.4,1018.8,nan,nan,12.8,21.7,No,0.0,No
408,2014-04-18,Nhil,11.3,20.3,0.0,nan,nan,SSW,46.0,WSW,SSW,31.0,35.0,80.0,31.0,1018.3,1018.7,nan,nan,15.9,19.2,No,0.0,No
409,2014-04-19,Nhil,5.6,18.0,0.0,nan,nan,WNW,28.0,NW,WNW,2.0,9.0,73.0,38.0,1022.7,1019.0,nan,nan,11.6,17.1,No,0.0,No
410,2014-04-20,Nhil,11.2,21.5,0.0,nan,nan,W,37.0,NNW,NW,11.0,19.0,56.0,33.0,1019.0,1016.3,nan,nan,13.1,20.5,No,0.0,No
411,2014-04-21,Nhil,10.4,25.2,0.0,nan,nan,N,46.0,N,NNW,13.0,22.0,50.0,31.0,1017.1,1012.7,nan,nan,15.4,24.5,No,1.4,Yes
412,2014-04-22,Nhil,14.5,20.8,1.4,nan,nan,SW,43.0,SSW,SSW,15.0,20.0,83.0,47.0,1015.0,1014.8,nan,nan,15.9,19.9,Yes,0.0,No
413,2014-04-23,Nhil,4.1,19.4,0.0,nan,nan,NW,31.0,nan,NW,0.0,17.0,91.0,36.0,1018.2,1014.5,nan,nan,10.3,18.6,No,0.0,No
414,2014-04-24,Nhil,8.5,18.9,0.0,nan,nan,SSW,44.0,SSW,SSE,28.0,13.0,78.0,34.0,1017.2,1017.4,nan,nan,14.3,18.3,No,0.0,No
415,2014-04-25,Nhil,5.5,20.6,0.0,nan,nan,NW,37.0,NE,NW,19.0,19.0,68.0,37.0,1019.6,1013.4,nan,nan,9.9,19.7,No,0.0,No
416,2014-04-26,Nhil,9.9,20.2,0.0,nan,nan,SW,46.0,WNW,SW,17.0,26.0,75.0,51.0,1014.2,1015.5,nan,nan,15.1,17.6,No,0.0,No
417,2014-04-27,Nhil,2.3,18.3,0.0,nan,nan,ESE,33.0,SSE,E,7.0,13.0,81.0,34.0,1025.6,1021.4,nan,nan,8.3,17.6,No,0.0,No
418,2014-04-28,Nhil,7.5,25.3,0.0,nan,nan,N,41.0,NE,NNE,13.0,20.0,60.0,32.0,1019.0,1013.8,nan,nan,11.2,24.1,No,13.8,Yes
419,2014-04-29,Nhil,11.2,16.2,13.8,nan,nan,W,52.0,WNW,W,17.0,33.0,90.0,76.0,1011.3,1009.3,nan,nan,15.0,13.9,Yes,10.0,Yes
420,2014-04-30,Nhil,5.9,16.9,10.0,nan,nan,SSW,31.0,SSW,S,13.0,19.0,87.0,51.0,1019.8,1019.3,nan,nan,9.4,15.4,Yes,0.0,No
421,2014-05-01,Nhil,7.3,16.2,0.0,nan,nan,NNW,31.0,SSE,NNW,7.0,24.0,82.0,49.0,1019.1,1013.9,nan,nan,9.2,15.3,No,1.0,No
422,2014-05-02,Nhil,9.2,13.8,1.0,nan,nan,SW,56.0,NW,SW,17.0,31.0,89.0,58.0,1004.2,1001.3,nan,nan,10.7,12.7,No,9.4,Yes
423,2014-05-03,Nhil,6.8,12.9,9.4,nan,nan,SW,61.0,SW,SW,43.0,41.0,81.0,81.0,1002.9,1004.8,nan,nan,9.1,11.8,Yes,0.2,No
424,2014-05-04,Nhil,4.6,15.8,0.2,nan,nan,SW,41.0,WSW,SW,19.0,28.0,76.0,52.0,1014.8,1014.8,nan,nan,8.5,13.9,No,0.2,No
425,2014-05-05,Nhil,8.5,17.2,0.2,nan,nan,WNW,26.0,NNW,WSW,11.0,19.0,89.0,69.0,1019.6,1019.4,nan,nan,10.4,16.2,No,1.0,No
426,2014-05-06,Nhil,5.1,14.6,1.0,nan,nan,SSE,33.0,SSE,SSE,11.0,19.0,92.0,57.0,1027.2,1026.1,nan,nan,8.2,13.1,No,0.2,No
427,2014-05-07,Nhil,3.3,14.0,0.2,nan,nan,ESE,37.0,SSE,SSE,15.0,13.0,93.0,54.0,1028.6,1026.5,nan,nan,6.3,13.1,No,0.0,No
428,2014-05-08,Nhil,4.6,17.3,0.0,nan,nan,NE,30.0,ENE,NNE,17.0,13.0,80.0,47.0,1026.0,1022.3,nan,nan,7.5,16.9,No,0.0,No
429,2014-05-09,Nhil,7.5,19.1,0.0,nan,nan,N,37.0,NE,NNW,13.0,22.0,71.0,43.0,1018.5,1014.8,nan,nan,11.1,18.9,No,3.8,Yes
430,2014-05-10,Nhil,11.0,18.5,3.8,nan,nan,WNW,31.0,W,W,19.0,19.0,92.0,60.0,1018.6,1018.1,nan,nan,12.7,17.3,Yes,0.0,No
431,2014-05-11,Nhil,8.9,18.8,0.0,nan,nan,WSW,26.0,nan,WSW,0.0,11.0,94.0,62.0,1025.5,1025.4,nan,nan,10.2,18.2,No,0.2,No
432,2014-05-12,Nhil,6.2,19.4,0.2,nan,nan,ENE,22.0,ENE,NE,7.0,7.0,93.0,60.0,1030.6,1027.8,nan,nan,9.4,18.5,No,0.2,No
433,2014-05-13,Nhil,7.9,19.9,0.2,nan,nan,N,26.0,N,N,9.0,9.0,81.0,42.0,1028.2,1025.1,nan,nan,11.0,19.4,No,0.0,No
434,2014-05-14,Nhil,7.1,22.8,0.0,nan,nan,NNW,39.0,NE,NNW,11.0,20.0,81.0,30.0,1024.8,1020.8,nan,nan,11.5,22.5,No,0.0,No
435,2014-05-15,Nhil,11.3,24.8,0.0,nan,nan,NNW,44.0,N,NW,11.0,26.0,70.0,32.0,1021.6,1018.8,nan,nan,13.3,23.8,No,0.0,No
436,2014-05-16,Nhil,11.9,25.5,0.0,nan,nan,NNW,56.0,N,NNW,15.0,28.0,56.0,24.0,1024.2,1022.7,nan,nan,16.2,25.1,No,0.0,No
437,2014-05-17,Nhil,11.5,23.6,0.0,nan,nan,N,30.0,N,NW,13.0,17.0,64.0,40.0,1024.4,1022.0,nan,nan,14.2,22.2,No,0.0,No
438,2014-05-18,Nhil,14.2,23.2,0.0,nan,nan,NW,37.0,N,NNW,15.0,22.0,66.0,41.0,1023.0,1020.3,nan,nan,16.5,22.6,No,0.0,No
439,2014-05-19,Nhil,11.5,22.4,0.0,nan,nan,NW,35.0,N,NW,13.0,22.0,70.0,55.0,1020.4,1018.5,nan,nan,15.0,21.3,No,0.0,No
440,2014-05-20,Nhil,9.5,22.0,0.0,nan,nan,WNW,39.0,NNW,WNW,13.0,24.0,86.0,54.0,1022.2,1020.0,nan,nan,12.5,21.5,No,0.0,No
441,2014-05-21,Nhil,5.8,24.4,0.0,nan,nan,NNW,35.0,nan,NNW,0.0,20.0,93.0,40.0,1023.3,1019.5,nan,nan,11.8,24.2,No,0.0,No
442,2014-05-22,Nhil,11.8,24.2,0.0,nan,nan,NW,54.0,NNW,WNW,17.0,19.0,68.0,47.0,1018.3,1014.6,nan,nan,16.0,21.4,No,14.2,Yes
443,2014-05-23,Nhil,13.0,19.4,14.2,nan,nan,SW,31.0,NNW,SW,11.0,13.0,93.0,73.0,1015.9,1013.7,nan,nan,15.0,18.5,Yes,0.0,No
444,2014-05-24,Nhil,8.9,19.8,0.0,nan,nan,NE,20.0,SE,NNW,2.0,11.0,93.0,67.0,1017.2,1014.2,nan,nan,10.4,18.7,No,0.4,No
445,2014-05-25,Nhil,10.4,19.1,0.4,nan,nan,N,24.0,NW,WNW,9.0,13.0,90.0,67.0,1016.4,1016.3,nan,nan,14.2,18.8,No,0.0,No
446,2014-05-26,Nhil,12.5,21.3,0.0,nan,nan,NW,41.0,NE,NE,11.0,13.0,81.0,61.0,1017.0,1011.8,nan,nan,14.0,20.4,No,10.0,Yes
447,2014-05-27,Nhil,13.7,17.6,10.0,nan,nan,WNW,56.0,NNW,WNW,19.0,24.0,91.0,84.0,1006.2,1002.2,nan,nan,14.4,12.4,Yes,1.8,Yes
448,2014-05-28,Nhil,10.9,17.1,1.8,nan,nan,W,37.0,NW,WSW,19.0,19.0,93.0,73.0,1013.3,1015.0,nan,nan,11.7,15.8,Yes,1.2,Yes
449,2014-05-29,Nhil,10.4,18.3,1.2,nan,nan,NNE,24.0,NE,NE,9.0,13.0,89.0,66.0,1023.8,1022.7,nan,nan,12.7,17.6,Yes,0.0,No
450,2014-05-30,Nhil,9.8,16.2,0.0,nan,nan,E,30.0,ENE,E,19.0,20.0,86.0,58.0,1026.2,1023.2,nan,nan,10.1,16.1,No,0.0,No
451,2014-05-31,Nhil,9.0,13.2,0.0,nan,nan,E,28.0,E,E,20.0,4.0,81.0,74.0,1021.4,1018.3,nan,nan,9.5,13.1,No,6.8,Yes
452,2014-06-01,Nhil,9.3,11.0,6.8,nan,nan,WSW,26.0,WSW,WNW,13.0,7.0,90.0,91.0,1016.6,1016.5,nan,nan,9.8,10.6,Yes,0.2,No
453,2014-06-02,Nhil,5.3,11.9,0.2,nan,nan,W,17.0,nan,WNW,0.0,4.0,92.0,79.0,1020.7,1019.2,nan,nan,6.6,11.8,No,0.2,No
454,2014-06-03,Nhil,6.6,17.0,0.2,nan,nan,WSW,26.0,WSW,W,15.0,19.0,93.0,64.0,1020.6,1019.5,nan,nan,11.8,16.8,No,0.2,No
455,2014-06-04,Nhil,6.4,17.8,0.2,nan,nan,SSW,33.0,N,NW,9.0,19.0,93.0,72.0,1025.0,1024.0,nan,nan,9.1,16.6,No,0.2,No
456,2014-06-05,Nhil,6.3,15.4,0.2,nan,nan,SSE,26.0,nan,S,0.0,11.0,93.0,58.0,1030.2,1029.2,nan,nan,7.2,15.3,No,0.0,No
457,2014-06-06,Nhil,2.6,16.3,0.0,nan,nan,S,31.0,S,SSW,7.0,20.0,93.0,61.0,1033.1,1031.0,nan,nan,5.9,14.6,No,0.0,No
458,2014-06-07,Nhil,5.8,17.3,0.0,nan,nan,SW,41.0,SW,SSW,17.0,22.0,93.0,63.0,1033.2,1031.0,nan,nan,11.6,17.1,No,0.0,No
459,2014-06-08,Nhil,5.2,13.4,0.0,nan,nan,S,28.0,SE,S,13.0,13.0,90.0,58.0,1033.9,1032.8,nan,nan,8.6,13.0,No,0.0,No
460,2014-06-09,Nhil,1.0,13.9,0.0,nan,nan,ESE,22.0,SE,E,9.0,9.0,91.0,51.0,1034.0,1030.6,nan,nan,4.6,13.5,No,0.2,No
461,2014-06-10,Nhil,4.2,18.2,0.2,nan,nan,ENE,24.0,ENE,NNE,13.0,13.0,90.0,48.0,1030.9,1025.6,nan,nan,7.4,17.9,No,0.0,No
462,2014-06-11,Nhil,7.3,15.0,0.0,nan,nan,NE,28.0,NE,N,11.0,11.0,89.0,65.0,1023.3,1019.8,nan,nan,8.1,14.6,No,0.0,No
463,2014-06-12,Nhil,8.1,14.1,0.0,nan,nan,ENE,26.0,ENE,ENE,17.0,17.0,84.0,79.0,1014.7,1011.2,nan,nan,9.2,13.5,No,1.2,Yes
464,2014-06-13,Nhil,7.8,12.4,1.2,nan,nan,NE,22.0,nan,NE,0.0,2.0,92.0,81.0,1011.7,1010.0,nan,nan,8.0,12.0,Yes,0.8,No
465,2014-06-14,Nhil,3.3,15.3,0.8,nan,nan,S,48.0,S,SSW,17.0,24.0,93.0,70.0,1016.8,1017.4,nan,nan,9.5,14.5,No,0.0,No
466,2014-06-15,Nhil,6.8,14.3,0.0,nan,nan,SSW,37.0,SW,SW,13.0,20.0,93.0,70.0,1022.7,1021.3,nan,nan,7.9,14.0,No,0.6,No
467,2014-06-16,Nhil,7.7,15.8,0.6,nan,nan,WSW,35.0,WNW,WSW,22.0,24.0,90.0,73.0,1022.0,1022.0,nan,nan,10.7,15.2,No,2.2,Yes
468,2014-06-17,Nhil,4.7,12.8,2.2,nan,nan,SSW,26.0,SW,SW,7.0,15.0,93.0,71.0,1031.1,1031.1,nan,nan,8.7,12.3,Yes,0.0,No
469,2014-06-18,Nhil,8.6,13.6,0.0,nan,nan,E,24.0,NE,ENE,6.0,11.0,74.0,60.0,1032.7,1029.0,nan,nan,10.3,12.5,No,0.0,No
470,2014-06-19,Nhil,5.7,11.4,0.0,nan,nan,NE,33.0,NNE,NNE,13.0,11.0,89.0,80.0,1024.0,1018.1,nan,nan,6.8,10.5,No,0.0,No
471,2014-06-20,Nhil,6.2,16.4,0.0,nan,nan,NW,46.0,NNW,NW,17.0,24.0,83.0,72.0,1013.1,1010.9,nan,nan,7.5,16.1,No,1.0,No
472,2014-06-21,Nhil,7.5,16.2,1.0,nan,nan,WNW,30.0,NW,W,13.0,20.0,93.0,76.0,1017.4,1017.3,nan,nan,9.9,14.7,No,0.6,No
473,2014-06-22,Nhil,7.2,14.0,0.6,nan,nan,NNE,39.0,N,N,2.0,19.0,93.0,79.0,1021.4,1016.7,nan,nan,8.0,13.3,No,0.0,No
474,2014-06-23,Nhil,7.9,11.3,0.0,nan,nan,WNW,70.0,NNW,W,35.0,39.0,71.0,84.0,1002.0,1002.6,nan,nan,10.3,7.4,No,9.2,Yes
475,2014-06-24,Nhil,5.6,14.7,9.2,nan,nan,WSW,74.0,W,WSW,43.0,43.0,77.0,73.0,1003.8,1008.1,nan,nan,11.0,12.7,Yes,0.2,No
476,2014-06-25,Nhil,8.2,14.4,0.2,nan,nan,NW,57.0,WNW,W,22.0,37.0,88.0,86.0,1016.6,1015.8,nan,nan,9.7,12.6,No,3.2,Yes
477,2014-06-26,Nhil,9.7,15.3,3.2,nan,nan,WNW,57.0,NW,WNW,9.0,17.0,89.0,72.0,1019.8,1018.6,nan,nan,10.3,14.9,Yes,0.0,No
478,2014-06-27,Nhil,8.0,16.0,0.0,nan,nan,N,50.0,N,N,17.0,28.0,78.0,51.0,1009.2,1001.5,nan,nan,8.7,15.6,No,3.8,Yes
479,2014-06-28,Nhil,7.4,11.0,3.8,nan,nan,W,61.0,NW,W,33.0,43.0,86.0,75.0,996.4,997.9,nan,nan,8.1,9.9,Yes,5.8,Yes
480,2014-06-29,Nhil,6.2,12.5,5.8,nan,nan,WSW,56.0,W,SSW,20.0,31.0,86.0,70.0,1008.2,1010.8,nan,nan,7.2,11.2,Yes,0.2,No
481,2014-06-30,Nhil,3.6,12.8,0.2,nan,nan,W,44.0,NW,W,13.0,26.0,93.0,83.0,1021.4,1021.3,nan,nan,4.6,12.3,No,1.4,Yes
482,2014-07-01,Nhil,4.6,12.7,1.4,nan,nan,WSW,20.0,SW,WSW,7.0,9.0,90.0,68.0,1030.0,1029.8,nan,nan,8.3,12.7,Yes,0.0,No
483,2014-07-02,Nhil,5.5,14.9,0.0,nan,nan,WNW,19.0,N,NW,7.0,9.0,90.0,61.0,1030.9,1028.0,nan,nan,7.0,14.6,No,0.0,No
484,2014-07-03,Nhil,4.9,14.1,0.0,nan,nan,NNW,39.0,N,NNW,13.0,22.0,86.0,56.0,1025.1,1020.4,nan,nan,6.0,13.9,No,0.0,No
485,2014-07-04,Nhil,5.0,15.2,0.0,nan,nan,WNW,54.0,NNW,WNW,19.0,28.0,82.0,59.0,1015.6,1013.0,nan,nan,6.0,13.6,No,0.6,No
486,2014-07-05,Nhil,6.0,13.4,0.6,nan,nan,WSW,57.0,W,W,28.0,35.0,89.0,66.0,1017.7,1017.4,nan,nan,8.7,12.7,No,0.2,No
487,2014-07-06,Nhil,4.9,13.5,0.2,nan,nan,W,26.0,NW,SSW,9.0,13.0,93.0,72.0,1017.7,1016.7,nan,nan,7.6,12.8,No,0.2,No
488,2014-07-07,Nhil,1.5,14.4,0.2,nan,nan,NNW,33.0,NW,NNW,7.0,20.0,93.0,64.0,1016.6,1011.8,nan,nan,4.0,14.2,No,0.0,No
489,2014-07-08,Nhil,4.0,15.3,0.0,nan,nan,W,59.0,NNE,NNE,15.0,15.0,71.0,54.0,1007.4,1000.9,nan,nan,9.0,13.3,No,1.4,Yes
490,2014-07-09,Nhil,6.7,9.4,1.4,nan,nan,SW,44.0,NNW,WSW,19.0,24.0,90.0,87.0,997.3,998.9,nan,nan,7.1,8.2,Yes,2.6,Yes
491,2014-07-10,Nhil,2.8,12.9,2.6,nan,nan,SW,56.0,W,W,22.0,31.0,89.0,63.0,1011.7,1013.7,nan,nan,6.6,11.5,Yes,0.0,No
492,2014-07-11,Nhil,5.7,14.3,0.0,nan,nan,SW,48.0,NNW,NW,22.0,30.0,90.0,68.0,1017.7,1015.6,nan,nan,6.4,13.5,No,3.6,Yes
493,2014-07-12,Nhil,4.0,11.8,3.6,nan,nan,SW,37.0,WSW,SSW,13.0,24.0,87.0,57.0,1024.8,1026.1,nan,nan,5.1,10.7,Yes,0.0,No
494,2014-07-13,Nhil,-0.3,12.4,0.0,nan,nan,SSW,28.0,S,SSE,6.0,15.0,93.0,52.0,1033.2,1032.5,nan,nan,2.5,11.7,No,0.0,No
495,2014-07-14,Nhil,0.4,9.9,0.0,nan,nan,ENE,28.0,ENE,NE,13.0,13.0,92.0,79.0,1031.0,1026.4,nan,nan,4.6,9.9,No,1.8,Yes
496,2014-07-15,Nhil,4.5,10.6,1.8,nan,nan,N,35.0,NNE,N,11.0,15.0,90.0,75.0,1016.2,1010.7,nan,nan,6.1,9.8,Yes,1.4,Yes
497,2014-07-16,Nhil,6.1,14.7,1.4,nan,nan,NW,65.0,NNW,NW,15.0,35.0,92.0,58.0,1012.1,1009.7,nan,nan,6.8,14.3,Yes,1.2,Yes
498,2014-07-17,Nhil,4.5,10.8,1.2,nan,nan,SW,67.0,NW,WNW,28.0,24.0,88.0,76.0,1012.7,1012.4,nan,nan,6.2,8.1,Yes,3.4,Yes
499,2014-07-18,Nhil,2.3,12.1,3.4,nan,nan,SSW,43.0,SW,SSW,17.0,24.0,84.0,59.0,1026.4,1027.3,nan,nan,5.4,11.3,Yes,0.0,No
500,2014-07-19,Nhil,4.0,11.2,0.0,nan,nan,S,30.0,W,SW,7.0,13.0,88.0,69.0,1031.7,1030.2,nan,nan,6.0,10.6,No,0.0,No
501,2014-07-20,Nhil,0.8,12.6,0.0,nan,nan,N,17.0,nan,ENE,0.0,9.0,92.0,65.0,1029.3,1026.2,nan,nan,2.5,11.9,No,0.2,No
502,2014-07-21,Nhil,2.1,11.4,0.2,nan,nan,ENE,24.0,ENE,NE,17.0,7.0,93.0,73.0,1025.7,1023.4,nan,nan,4.8,11.0,No,0.2,No
503,2014-07-22,Nhil,-1.0,11.3,0.2,nan,nan,ENE,19.0,ENE,ENE,11.0,9.0,93.0,77.0,1026.6,1023.7,nan,nan,0.9,10.4,No,0.0,No
504,2014-07-23,Nhil,0.4,12.5,0.0,nan,nan,ENE,33.0,ENE,NE,11.0,15.0,94.0,61.0,1022.6,1017.9,nan,nan,1.8,11.5,No,5.8,Yes
505,2014-07-24,Nhil,1.8,13.5,5.8,nan,nan,NE,43.0,ENE,N,24.0,13.0,88.0,75.0,1010.9,1008.1,nan,nan,8.5,13.2,Yes,2.0,Yes
506,2014-07-25,Nhil,8.5,15.3,2.0,nan,nan,W,37.0,NNW,WNW,20.0,24.0,91.0,71.0,1015.7,1016.8,nan,nan,9.9,14.7,Yes,0.6,No
507,2014-07-26,Nhil,5.7,15.4,0.6,nan,nan,WSW,26.0,W,WSW,11.0,17.0,94.0,65.0,1025.7,1025.1,nan,nan,7.5,14.5,No,0.0,No
508,2014-07-27,Nhil,2.1,16.1,0.0,nan,nan,NNW,44.0,N,NNW,11.0,22.0,93.0,58.0,1025.1,1020.7,nan,nan,7.9,15.4,No,0.0,No
509,2014-07-28,Nhil,4.2,16.8,0.0,nan,nan,WNW,41.0,NNW,WNW,15.0,26.0,81.0,57.0,1017.0,1014.4,nan,nan,7.1,16.2,No,0.0,No
510,2014-07-29,Nhil,7.1,15.7,0.0,nan,nan,WNW,65.0,NW,NW,35.0,31.0,76.0,86.0,1012.8,1012.1,nan,nan,11.6,14.0,No,1.2,Yes
511,2014-07-30,Nhil,11.6,16.6,1.2,nan,nan,WNW,57.0,NW,WNW,24.0,28.0,86.0,68.0,1015.5,1013.1,nan,nan,12.1,15.8,Yes,0.0,No
512,2014-07-31,Nhil,8.7,16.1,0.0,nan,nan,NW,80.0,NNW,W,30.0,39.0,73.0,87.0,1003.1,1001.2,nan,nan,10.7,9.1,No,16.8,Yes
513,2014-08-01,Nhil,2.9,9.4,16.8,nan,nan,SSW,70.0,WNW,SW,22.0,28.0,87.0,70.0,1008.9,1016.4,nan,nan,5.3,9.1,Yes,2.6,Yes
514,2014-08-02,Nhil,-0.5,12.5,2.6,nan,nan,NW,17.0,W,NNW,6.0,2.0,90.0,45.0,1031.4,1031.0,nan,nan,2.7,12.3,Yes,0.0,No
515,2014-08-03,Nhil,-0.6,12.9,0.0,nan,nan,N,20.0,ENE,NW,4.0,9.0,84.0,49.0,1034.1,1031.9,nan,nan,3.4,12.4,No,0.0,No
516,2014-08-04,Nhil,-1.1,12.9,0.0,nan,nan,NW,26.0,SSW,WNW,6.0,6.0,88.0,48.0,1034.6,1032.2,nan,nan,3.5,12.3,No,0.0,No
517,2014-08-05,Nhil,1.8,15.2,0.0,nan,nan,WNW,28.0,NW,W,7.0,19.0,81.0,63.0,1035.3,1033.3,nan,nan,5.7,13.9,No,0.0,No
518,2014-08-06,Nhil,5.7,13.2,0.0,nan,nan,WNW,41.0,NW,WNW,9.0,30.0,88.0,58.0,1033.5,1031.1,nan,nan,10.0,12.7,No,0.0,No
519,2014-08-07,Nhil,8.3,14.9,0.0,nan,nan,WNW,20.0,NNW,W,6.0,13.0,93.0,57.0,1032.9,1030.2,nan,nan,9.1,13.7,No,0.0,No
520,2014-08-08,Nhil,4.0,16.5,0.0,nan,nan,N,26.0,NNW,N,9.0,15.0,77.0,45.0,1031.6,1028.2,nan,nan,7.9,16.0,No,0.0,No
521,2014-08-09,Nhil,5.4,16.5,0.0,nan,nan,W,35.0,N,NW,7.0,13.0,74.0,54.0,1027.3,1024.0,nan,nan,7.4,16.3,No,2.0,Yes
522,2014-08-10,Nhil,6.6,12.6,2.0,nan,nan,SSW,50.0,SW,SSW,19.0,33.0,86.0,52.0,1027.7,1027.4,nan,nan,8.4,11.5,Yes,0.0,No
523,2014-08-11,Nhil,-0.4,11.9,0.0,nan,nan,SSE,33.0,SSW,S,7.0,13.0,91.0,46.0,1032.9,1030.8,nan,nan,2.4,11.2,No,0.0,No
524,2014-08-12,Nhil,0.4,12.5,0.0,nan,nan,SSE,35.0,S,SSE,11.0,19.0,92.0,59.0,1034.7,1032.9,nan,nan,5.8,11.2,No,0.0,No
525,2014-08-13,Nhil,-0.8,14.3,0.0,nan,nan,SE,35.0,SSE,S,9.0,17.0,87.0,55.0,1037.4,1034.9,nan,nan,4.8,13.8,No,0.2,No
526,2014-08-14,Nhil,1.1,14.2,0.2,nan,nan,ESE,28.0,SSE,ESE,6.0,7.0,93.0,60.0,1035.9,1032.7,nan,nan,6.4,13.7,No,0.2,No
527,2014-08-15,Nhil,0.5,15.6,0.2,nan,nan,ENE,30.0,ENE,E,19.0,9.0,88.0,49.0,1029.6,1025.0,nan,nan,6.0,15.1,No,0.0,No
528,2014-08-16,Nhil,5.4,15.2,0.0,nan,nan,SE,35.0,SSE,ESE,13.0,22.0,88.0,49.0,1022.1,1018.4,nan,nan,7.6,14.7,No,0.0,No
529,2014-08-17,Nhil,-0.7,15.6,0.0,nan,nan,S,50.0,S,SSE,9.0,35.0,93.0,52.0,1018.8,1017.2,nan,nan,4.8,13.5,No,0.0,No
530,2014-08-18,Nhil,1.8,14.1,0.0,nan,nan,S,43.0,SSW,SSW,24.0,28.0,71.0,53.0,1022.7,1020.6,nan,nan,8.7,13.0,No,0.0,No
531,2014-08-19,Nhil,7.1,14.4,0.0,nan,nan,SSE,35.0,S,S,15.0,24.0,81.0,59.0,1024.8,1023.6,nan,nan,9.6,13.5,No,0.0,No
532,2014-08-20,Nhil,0.5,12.4,0.0,nan,nan,SSE,26.0,nan,SSE,0.0,17.0,86.0,57.0,1027.9,1026.4,nan,nan,6.0,11.8,No,0.0,No
533,2014-08-21,Nhil,-0.9,15.5,0.0,nan,nan,E,17.0,nan,NNW,0.0,7.0,90.0,48.0,1029.0,1026.0,nan,nan,5.4,14.6,No,0.0,No
534,2014-08-22,Nhil,5.0,18.8,0.0,nan,nan,NE,31.0,NE,NE,17.0,15.0,75.0,41.0,1029.6,1025.6,nan,nan,9.3,18.2,No,0.0,No
535,2014-08-23,Nhil,6.6,20.3,0.0,nan,nan,WSW,57.0,NE,NNW,13.0,24.0,81.0,39.0,1025.3,1021.8,nan,nan,9.7,18.6,No,0.0,No
536,2014-08-24,Nhil,4.5,15.7,0.0,nan,nan,SW,44.0,WNW,WSW,7.0,28.0,89.0,49.0,1029.0,1027.6,nan,nan,8.5,15.4,No,0.0,No
537,2014-08-25,Nhil,3.0,17.2,0.0,nan,nan,SSW,39.0,SW,SSW,20.0,24.0,80.0,55.0,1030.4,1027.1,nan,nan,10.0,16.3,No,0.2,No
538,2014-08-26,Nhil,1.4,19.2,0.2,nan,nan,SSE,19.0,S,S,9.0,6.0,93.0,45.0,1028.4,1025.0,nan,nan,6.7,18.3,No,0.0,No
